indice_tiempo,base_monetaria_total,base_monetaria_circulacion_monetaria_total,base_monetaria_circulacion_monetaria_publico,base_monetaria_circulacion_monetaria_ent_financieras,base_monetaria_cuenta_corriente_bcra,depositos_cuenta_corriente_total,depositos_cuenta_corriente_privado,depositos_cuenta_corriente_publico,depositos_caja_ahorro_total,depositos_caja_ahorro_privado,depositos_caja_ahorro_publico,depositos_pf_no_ajustable_cer_uva_total,depositos_pf_no_ajustable_cer_uva_privado,depositos_pf_no_ajustable_cer_uva_publico,depositos_pf_ajustable_cer_uva_total,depositos_pf_ajustable_cer_uva_privado,depositos_pf_ajustable_cer_uva_publico,depositos_otros_depositos_total,depositos_otros_depositos_privado,depositos_otros_depositos_publico,depositos_cedros_cer_total,depositos_cedros_cer_privado,depositos_cedros_cer_publico,depositos_totales_pesos_total,depositos_totales_pesos_privado,depositos_totales_pesos_publico,depositos_totales_dolares_total,depositos_totales_dolares_privado,depositos_totales_dolares_publico,agregados_monetarios_totales_m2,agregados_monetarios_totales_m3,agregados_monetarios_totales_m3_alternativa,agregados_monetarios_totales_m2_privado,det_desagreg_cta_corr_usd_sec_publico,det_desagreg_cta_corr_usd_sec_priv_,det_desagreg_cta_corr_usd_total,det_desagreg_caja_ahorro_usd_sec_publico,det_desagreg_caja_ahorro_usd_sec_priv_,det_desagreg_caja_ahorro_usd_total,det_desagreg_plazo_fijo_usd_sec_publico,det_desagreg_plazo_fijo_usd_sec_priv_,det_desagreg_plazo_fijo_usd_total,det_desagreg_otros_depo_usd_sec_publico,det_desagreg_otros_depo_usd_sec_priv_,det_desagreg_otros_depo_usd_total,det_desagreg_plazo_fijo_sec_priv_pesos_total,det_desagreg_plazo_fijo_sec_priv_pesos_mayoristas,det_desagreg_plazo_fijo_sec_priv_pesos_minoristas,det_desagreg_plazo_fijo_sec_priv_pesos_hasta_59_dias,det_desagreg_plazo_fijo_sec_priv_pesos_60_89_dias,det_desagreg_plazo_fijo_sec_priv_pesos_90_179_dias,det_desagreg_plazo_fijo_sec_priv_pesos_180_365_dias,det_desagreg_plazo_fijo_sec_priv_pesos_366_mas,det_desagreg_plazo_fijo_sec_priv_usd_total,det_desagreg_plazo_fijo_sec_priv_usd_mayoristas,det_desagreg_plazo_fijo_sec_priv_usd_minoristas,det_desagreg_plazo_fijo_sec_priv_usd_hasta_59_dias,det_desagreg_plazo_fijo_sec_priv_usd_60_89_dias,det_desagreg_plazo_fijo_sec_priv_usd_90_179_dias,det_desagreg_plazo_fijo_sec_priv_usd_180_365_dias,det_desagreg_plazo_fijo_sec_priv_usd_366_mas,det_desagreg_plazo_fijo_sec_priv_total,det_desagreg_plazo_fijo_sec_priv_pesos_usd_mayoristas,det_desagreg_plazo_fijo_sec_priv_pesos_usd_minoristas,det_desagreg_plazo_fijo_sec_priv_pesos_usd_hasta_59_dias,det_desagreg_plazo_fijo_sec_priv_pesos_usd_60_89_dias,det_desagreg_plazo_fijo_sec_priv_pesos_usd_90_179_dias,det_desagreg_plazo_fijo_sec_priv_pesos_usd_180_365_dias,det_desagreg_plazo_fijo_sec_priv_pesos_usd_366_mas
2008-06-01,100511.7951107,73531.72081216668,66432.98747883334,7098.733333333334,26980.07429853334,17145.16666666667,37069.566666666666,54214.73333333334,3005.166666666668,32504.233333333334,35509.4,31573.86666666666,58610.26666666667,90184.13333333333,22.0,872.6,894.6,3638.833333333333,7158.466666666666,10797.3,0.0,0.0,0.0,55385.0333333333,136215.13333333336,191600.16666666666,3070.161506666671,21616.73232333334,24686.89383000001,156157.1208121667,258033.15414549998,282136.39810251154,136006.78747883334,5.066666666666666,3.7,8.766666666666667,224.36666666666667,2502.9666666666667,2727.3333333333335,522.5,4157.3,4679.8,256.5,531.7,788.2,57721.76666666667,25290.866666666665,32430.9,31828.233333333334,8080.633333333333,9961.9,6629.166666666667,1221.7333333333333,4157.3,718.9333333333333,3438.366666666667,2028.1,579.1333333333333,766.2,624.6666666666666,159.06666666666666,70378.36457666665,27479.591363333333,42898.77321333334,38002.21181,9844.007653333334,12294.818166666671,8530.861773333334,1705.9603000000004
2008-07-01,100676.3716930929,75142.1914256861,68126.9656192345,7015.225806451613,25534.18026740678,18923.774193548386,36643.16129032258,55566.93548387097,2973.290322580644,34553.709677419356,37527.0,31030.45161290324,60787.58064516129,91818.03225806453,21.741935483870975,685.4193548387096,707.1612903225806,3529.2258064516127,7079.967741935484,10609.193548387097,0.0,0.0,0.0,56478.483870967786,139749.8387096774,196228.32258064518,3089.190029032259,21755.42940967742,24844.61943870968,161220.9011031055,264355.2881998797,289403.9179279754,139323.83658697645,5.0,3.870967741935484,8.870967741935484,214.2258064516129,2587.1935483870966,2801.4193548387098,528.5483870967741,4193.064516129032,4721.612903225807,274.2903225806452,502.258064516129,776.5483870967741,59930.903225806454,26716.290322580644,33214.6129032258,32950.67741935484,9057.064516129032,10123.41935483871,6687.258064516129,1112.4193548387098,4193.064516129032,713.6129032258065,3479.451612903226,2125.6129032258063,567.6451612903226,729.0,616.8709677419355,153.80645161290323,72603.17714516127,28872.977667741936,43730.19947741936,39374.68918709677,10772.612525806451,12326.609380645159,8551.567564516128,1577.2460999999996
2008-08-01,100723.4493890323,74509.13796570968,67423.68635280646,7085.451612903225,26214.31142332258,16005.67741935484,37537.709677419356,53543.3870967742,3554.4838709677424,32962.51612903226,36517.0,35365.806451612916,63432.74193548387,98798.54838709679,21.193548387096826,590.3870967741935,611.5806451612904,3453.8387096774195,6957.1612903225805,10411.0,0.0,0.0,0.0,58401.00000000003,141480.51612903224,199881.51612903227,3169.9924290322597,22552.36995806452,25722.36238709678,157484.0734495807,267305.20248183876,292693.8041476453,137923.9121592581,5.0,3.064516129032258,8.064516129032258,220.29032258064515,2691.548387096774,2911.8387096774195,536.5806451612904,4329.8387096774195,4866.419354838709,283.16129032258067,477.19354838709677,760.3548387096774,62571.48387096774,28123.8064516129,34447.67741935484,34410.3870967742,9273.258064516129,11164.90322580645,6689.774193548387,1032.967741935484,4329.8387096774195,709.0322580645161,3620.8064516129034,2192.967741935484,623.3225806451613,758.3870967741935,619.6129032258065,135.4516129032258,75705.75355483871,30274.654196774187,45431.099358064515,41062.70376774194,11164.02968387097,13465.330561290319,8569.354209677418,1443.8479903225807
2008-09-01,101628.4963268393,74121.19725653068,67268.09725653067,6853.1,27507.29907030868,20547.966666666667,38576.2,59124.166666666664,3913.0999999999985,32504.0,36417.1,32431.63333333333,65054.16666666667,97485.8,22.0,460.73333333333335,482.73333333333335,3763.8,6905.966666666666,10669.766666666666,0.0,0.0,0.0,60678.49999999997,143501.06666666668,204179.56666666665,3103.810089999999,23397.33591,26501.146,162809.3639231973,271447.6639231973,296160.46312448767,138348.29725653067,5.0,2.2,7.2,228.76666666666668,2682.3,2911.0666666666666,533.0666666666667,4498.066666666667,5031.133333333333,240.13333333333333,466.8333333333333,706.9666666666667,64128.9,29030.2,35098.7,36869.8,8810.133333333333,11047.1,6440.4,961.4333333333333,4498.066666666667,729.1,3768.9666666666667,2277.0666666666666,654.6666666666666,823.6333333333333,605.6333333333333,137.3,77998.51508666665,31278.44561,46720.069476666664,43891.23828,10828.804803333329,13587.300313333339,8307.185886666666,1384.6673766666672
2008-10-01,102453.3528145355,74462.98590690321,67167.66332625804,7295.322580645161,27990.36690763225,20581.290322580644,38269.6129032258,58850.90322580645,3933.387096774193,32128.612903225807,36062.0,34131.516129032265,63928.1935483871,98059.70967741936,22.0,379.06451612903226,401.06451612903226,3791.032258064516,7015.4838709677415,10806.516129032258,0.0,0.0,0.0,62459.225806451635,141720.96774193546,204180.1935483871,3322.7850064516097,25307.98747419355,28630.77248064516,162080.5665520645,271347.8568746451,296178.0897046451,137565.88913270965,6.0,2.774193548387097,8.774193548387096,220.1290322580645,2767.032258064516,2987.1612903225805,524.5483870967741,4628.806451612903,5153.354838709677,274.80645161290323,479.22580645161287,754.0322580645161,63020.354838709674,29048.967741935485,33971.3870967742,38040.93548387097,8193.387096774193,9902.645161290322,6005.451612903225,878.1290322580645,4628.806451612903,779.2903225806451,3849.516129032258,2424.0,657.6129032258065,844.7741935483871,568.9677419354839,133.03225806451613,77995.55627419353,31570.03866129033,46425.51761290322,45885.06536774193,10320.632790322583,12634.63563870968,7845.649796774193,1308.4078387096772
2008-11-01,101145.7428325302,74436.56087592336,66922.32754259002,7514.233333333334,26709.18195660688,19495.166666666664,37396.96666666667,56892.13333333333,3942.366666666665,31727.733333333334,35670.1,35114.6,62101.333333333336,97215.93333333333,22.0,361.03333333333336,383.03333333333336,3860.7666666666664,6941.6,10802.366666666667,0.0,0.0,0.0,62434.90000000002,138528.66666666666,200963.56666666668,3460.1655166666715,26958.62650333333,30418.79202,159484.5608759233,267885.82754259004,293421.20621517074,136046.96087592337,6.1,3.433333333333333,9.533333333333333,278.9,3064.866666666667,3343.766666666667,501.06666666666666,4586.533333333334,5087.6,251.70000000000002,489.26666666666665,740.9666666666667,61208.333333333336,28615.266666666666,32593.066666666666,39143.3,7385.366666666667,8391.5,5465.633333333333,822.6333333333333,4586.533333333334,783.9333333333333,3802.6,2490.9333333333334,625.9666666666667,792.2,548.6,128.73333333333332,76490.89993666667,31227.458473333336,45263.44146333332,47443.03147999999,9471.294533333335,11031.128113333336,7293.583873333334,1251.6258000000003
2008-12-01,106438.7055872758,80246.9192047571,70896.88694669258,9350.032258064517,26191.78638251872,26577.35483870968,38366.3870967742,64943.74193548388,3615.967741935485,33741.67741935484,37357.645161290326,26699.1935483871,55923.580645161295,82622.7741935484,93.06451612903226,228.8709677419355,321.93548387096774,4833.46951705516,7194.175644235162,12027.645161290322,0.0,0.0,0.0,61819.050162216474,135454.69177326743,197273.7419354839,4858.514158064521,27155.65204516129,32014.16620322581,173198.2740434668,268170.82243056357,294375.1827772857,143005.14501120872,7.193548387096774,3.161290322580645,10.35483870967742,665.7096774193549,2897.3548387096776,3563.064516129032,447.93548387096774,4586.870967741936,5034.806451612903,297.1290322580645,489.7741935483871,786.9032258064516,54980.1935483871,22618.41935483871,32361.774193548386,35072.45161290323,7751.612903225807,7622.322580645161,3945.935483870968,587.8064516129032,4586.870967741936,784.9032258064516,3801.967741935484,2481.451612903226,677.0322580645161,764.4516129032259,533.1612903225806,130.90322580645162,70692.48955483873,25307.027916129035,45385.46163870968,43572.549438709655,10071.003061290325,10240.913429032258,5772.217648387099,1036.1834548387098
2009-01-01,105120.7836872316,80919.22876400968,72301.35779626774,8617.870967741936,24201.55492322194,28986.32258064516,39117.87096774193,68104.19354838709,3220.2258064516136,34719.6129032258,37939.83870967742,26066.8064516129,56243.290322580644,82310.09677419355,176.64516129032262,129.67741935483872,306.32258064516134,3989.8387096774186,6754.677419354839,10744.516129032258,0.0,0.0,0.0,62439.838709677424,136965.12903225803,199404.96774193546,5522.092561290323,27886.83655483871,33408.92911612903,178345.3900543322,271706.97069949354,305020.3388156226,146139.48682852578,7.516129032258065,2.774193548387097,10.290322580645162,779.0,2852.7419354838707,3631.7419354838707,473.7096774193548,4797.258064516129,5270.967741935484,334.7741935483871,448.54838709677415,783.3225806451613,55244.290322580644,22102.935483870966,33141.354838709674,34377.32258064516,9193.483870967742,7886.322580645161,3215.7741935483873,571.2903225806451,4797.258064516129,790.3225806451613,4006.935483870968,2519.451612903226,814.0322580645161,802.8064516129032,531.8709677419355,129.19354838709677,71858.67961935482,24840.035887096776,47018.64373225808,43102.51166129032,12013.049358064518,10666.760906451611,5057.784854838709,1018.8108741935482
2009-02-01,102739.8184057093,79053.27700820786,70918.81272249357,8134.464285714285,23686.54139750143,24279.5,38949.107142857145,63228.607142857145,2988.857142857145,34554.17857142857,37543.03571428572,28483.464285714283,58996.07142857143,87479.53571428571,112.99999999999999,103.53571428571429,216.53571428571428,3822.0357142857138,6759.25,10581.285714285714,0.0,0.0,0.0,59686.85714285716,139362.14285714284,199049.0,5688.1569142857115,29072.71185714286,34760.86877142857,171690.4555796364,269967.3484367793,304642.4414403507,144421.634151065,7.0,3.0,10.0,766.1785714285714,2942.25,3708.4285714285716,499.7857142857143,4910.785714285715,5410.571428571428,360.4285714285714,472.3928571428571,832.8214285714286,57978.392857142855,23631.285714285714,34347.107142857145,36354.5,9453.17857142857,8468.392857142857,3165.3214285714284,536.8928571428571,4910.785714285715,783.7142857142857,4127.071428571428,2513.6785714285716,859.2142857142857,866.6071428571429,540.9642857142857,129.85714285714286,75222.1779357143,26383.204410714283,48838.973525,45181.00675714285,12469.921492857142,11511.780957142853,5064.885117857142,992.8456571428572
2009-03-01,101347.5022703316,77189.53183416935,69038.01570513709,8151.516129032259,24157.97043616225,23937.87096774194,37757.3870967742,61695.258064516136,3232.580645161288,33458.290322580644,36690.87096774193,29378.161290322583,59196.419354838705,88574.58064516129,74.0,85.90322580645162,159.90322580645162,3815.064516129032,6744.935483870968,10560.0,0.0,0.0,0.0,60437.67741935482,137242.93548387097,197680.6129032258,6462.210877419351,32103.80616774193,38566.01704516128,167424.1447373952,266718.62860836287,305283.95287933067,140253.69312449193,7.0,6.225806451612903,13.225806451612904,1050.3870967741937,3118.7741935483873,4169.1612903225805,408.64516129032256,5231.5161290322585,5640.1612903225805,320.61290322580646,475.19354838709677,795.8064516129032,58170.77419354839,24031.516129032258,34139.25806451613,37120.58064516129,8629.516129032258,8587.09677419355,3337.935483870968,495.96774193548384,5231.5161290322585,833.516129032258,4398.0,2722.1612903225805,885.0,947.4193548387096,583.5483870967741,93.12903225806451,77286.68673548386,27077.21785161291,50209.46888387096,47067.91261612903,11863.403590322583,12048.916993548386,5470.2971935483865,835.5307032258063
2009-04-01,99835.14245804999,76423.35361006665,67768.52027673332,8654.833333333334,23411.78884798333,22791.800000000003,38445.066666666666,61236.86666666667,3562.5666666666657,33700.03333333333,37262.6,29093.566666666666,57780.933333333334,86874.5,74.0,66.5,140.5,3842.533333333333,6949.266666666666,10791.8,0.0,0.0,0.0,59364.466666666645,136941.80000000002,196306.26666666666,7355.9043766666655,33831.84243666667,41187.74681333334,166267.9869434,264074.8202767333,305263.52441673324,139913.65361006666,8.0,8.233333333333333,16.233333333333334,1205.6333333333334,3252.9666666666667,4458.6,484.43333333333334,5446.4,5930.833333333333,311.03333333333336,499.23333333333335,810.2666666666667,56753.2,23454.366666666665,33298.833333333336,36495.7,8128.366666666667,8277.966666666667,3399.0,452.3666666666667,5446.4,835.0666666666667,4611.333333333333,2817.233333333333,952.0,1006.1666666666666,598.0,72.63333333333334,76861.61574666666,26537.602583333326,50324.01316333334,46897.15778999999,11643.152586666667,11992.73959,5606.890003333333,720.5197900000002
2009-05-01,100740.6067521,76859.12423119353,68640.47906990322,8218.645161290322,23881.48252090645,23644.0,39079.096774193546,62723.096774193546,3953.387096774197,33521.12903225807,37474.516129032265,30132.35483870968,57838.45161290323,87970.80645161291,74.0,46.70967741935484,120.70967741935485,4051.5161290322585,7159.4838709677415,11211.0,0.0,0.0,0.0,61855.25806451618,137644.8709677419,199500.1290322581,8317.51560645162,34877.59931935483,43195.11492580645,168838.091973129,266951.52262325806,311105.150791,140051.6193974516,8.64516129032258,7.483870967741935,16.129032258064516,1309.8709677419354,3395.1612903225805,4705.032258064516,617.6129032258065,5456.774193548387,6074.387096774193,313.2903225806451,547.6129032258065,860.9032258064517,56770.77419354839,23672.83870967742,33097.93548387097,36544.93548387097,8080.580645161291,7746.4838709677415,3986.6451612903224,411.96774193548384,5456.774193548387,853.3225806451613,4603.451612903225,2858.9032258064517,906.9354838709677,1009.0645161290323,618.7096774193549,63.354838709677416,77106.39284838708,26852.71715806451,50253.6756903226,47199.43788064518,11460.190974193549,11506.913729032256,6292.338812903224,648.0757290322581
2009-06-01,103651.967387858,79526.32748735731,70989.29415402398,8537.033333333333,24125.63990050066,25384.1,39968.0,65352.1,4125.133333333331,34685.86666666667,38811.0,28357.23333333333,56784.53333333333,85141.76666666666,74.0,38.63333333333333,112.63333333333333,4079.533333333333,7110.633333333333,11190.166666666666,0.0,0.0,0.0,62020.0,138587.66666666666,200607.66666666666,8155.268203333333,35566.49481,43721.76301333333,175152.394154024,271596.86082069064,315318.5905006906,145643.06082069065,10.0,3.033333333333333,13.033333333333333,1261.2666666666667,3500.8,4762.066666666667,540.2,5391.633333333333,5931.833333333333,369.1666666666667,594.7666666666667,963.9333333333333,55737.03333333333,23256.333333333332,32480.7,35990.0,7992.233333333334,7278.4,4081.4333333333334,394.93333333333334,5391.633333333333,833.9,4557.733333333334,2875.8333333333335,873.9,977.3666666666667,605.8,58.43333333333333,76055.54684333334,26399.106813333336,49656.44003000002,46827.621153333326,11285.619130000005,10961.613053333333,6364.42607,615.1032166666668
2009-07-01,105959.8403030968,82999.05609674193,73967.47545158064,9031.58064516129,22960.78420635485,23041.129032258068,38497.32258064516,61538.45161290323,3698.0645161290304,36768.83870967742,40466.90322580645,27951.290322580644,56635.87096774193,84587.16129032258,74.0,33.96774193548387,107.96774193548387,4017.58064516129,7061.870967741936,11079.451612903225,0.0,0.0,0.0,58782.064516129,138997.87096774194,197779.93548387094,8311.87071612903,36500.94722903224,44812.81794516127,175972.8302902903,271747.70125803223,316565.1321064193,149233.92706448387,10.0,4.032258064516129,14.03225806451613,1229.2903225806451,3594.548387096774,4823.8387096774195,552.7741935483871,5452.419354838709,6005.193548387097,406.7741935483871,582.0322580645161,988.8064516129033,55607.25806451613,23341.225806451614,32266.032258064515,35857.54838709677,7911.225806451613,7374.064516129032,4083.7419354838707,380.5806451612903,5452.419354838709,864.1612903225806,4588.258064516129,2893.967741935484,902.7096774193549,994.741935483871,602.0967741935484,58.806451612903224,76375.31682580647,26632.841296774197,49742.47552903226,46880.4699548387,11349.655135483868,11163.067283870967,6377.089519354838,604.5705000000003
2009-08-01,105292.6460548065,82061.8167117742,73321.17155048388,8740.645161290322,23230.82934303226,23819.838709677417,39030.74193548387,62850.58064516129,3402.3548387096744,35486.45161290323,38888.8064516129,29798.38709677419,58685.96774193548,88484.35483870967,73.80645161290323,28.64516129032258,102.45161290322581,3917.032258064515,6901.387096774193,10818.419354838708,0.0,0.0,0.0,61011.41935483867,140133.1935483871,201144.61290322576,7811.4195483870935,38283.36129677419,46094.78084516128,175060.5586472581,274465.8812279032,320572.2104601613,147838.46187306452,7.741935483870968,4.0,11.741935483870968,1097.741935483871,3808.483870967742,4906.225806451613,557.8064516129032,5661.354838709677,6219.1612903225805,388.1290322580645,545.5483870967741,933.6774193548387,57683.967741935485,24402.032258064515,33281.93548387097,36365.6129032258,8640.09677419355,8222.516129032258,4067.4193548387098,388.48387096774195,5661.354838709677,926.3548387096774,4735.0,2974.032258064516,948.0967741935484,1081.9032258064517,598.483870967742,58.58064516129032,79418.85705161288,27958.489225806454,51460.36782580644,47783.28328387097,12280.02644193549,12376.284383870969,6365.039970967744,613.3968967741935
2009-09-01,106268.0798664913,81783.922930406,73403.15626373934,8380.766666666666,24484.15693608534,26270.433333333334,39806.63333333333,66077.06666666667,3594.4000000000015,35599.5,39193.9,30489.899999999994,60111.8,90601.7,11.333333333333336,21.6,32.93333333333334,3578.8999999999996,6731.233333333334,10310.133333333333,0.0,0.0,0.0,63944.966666666645,142270.7666666667,206215.73333333334,7689.947316666665,39206.53579666668,46896.48311333334,178674.122930406,279620.722930406,326538.672710406,148811.122930406,0.0,4.0,4.0,1186.6333333333334,3952.0333333333333,5138.666666666667,533.6666666666666,5766.766666666666,6300.433333333333,298.0,533.6,831.6,59146.9,24919.366666666665,34227.53333333333,36327.63333333333,9312.5,9007.4,4083.3,415.73333333333335,5766.766666666666,950.7,4816.066666666667,2962.366666666667,971.6666666666666,1163.9333333333334,588.7666666666667,79.96666666666667,81307.31816000002,28572.695346666667,52734.62281333332,47711.40377,13046.433796666666,13480.069253333337,6345.802269999999,723.0208333333334
2009-10-01,107280.0792270113,82776.81698160288,73990.26859450611,8786.548387096775,24503.26224540839,25263.61290322581,40401.67741935484,65665.29032258065,3342.2258064516136,36146.290322580644,39488.51612903226,31192.483870967742,61764.0,92956.48387096774,3.0,19.70967741935484,22.70967741935484,3529.645161290322,6869.548387096775,10399.193548387097,0.0,0.0,0.0,63330.967741935485,145201.22580645164,208532.19354838712,6324.618645161288,38770.5614483871,45095.18009354839,179144.075046119,282522.5911751513,327616.6744945061,150538.36536869965,1.967741935483871,4.032258064516129,6.0,928.2903225806451,3887.3225806451615,4815.612903225807,458.93548387096774,5751.580645161291,6210.5161290322585,279.4516129032258,546.0967741935484,825.5483870967741,60781.22580645161,25404.1935483871,35377.032258064515,36390.967741935485,10319.064516129032,9536.677419354839,4092.2258064516127,441.93548387096774,5751.580645161291,942.8387096774194,4808.741935483871,2920.548387096774,988.483870967742,1162.6451612903227,592.3225806451613,87.45161290322581,82791.1535548387,29012.229725806457,53778.92382903225,47567.2758516129,14101.707212903226,13985.93470322581,6358.856954838712,776.529064516129
2009-11-01,109548.1804910137,84135.58348099934,75058.01681433267,9077.566666666668,25412.59701001433,24223.13333333334,41699.166666666664,65922.3,2996.6666666666642,36972.46666666667,39969.13333333333,30859.16666666667,64235.36666666667,95094.53333333334,3.0,18.233333333333334,21.233333333333334,3585.4000000000005,7119.566666666667,10704.966666666667,0.0,0.0,0.0,61667.36666666667,150044.80000000002,211712.1666666667,6042.394590000011,38165.26039999999,44207.65499,180949.450147666,286770.3168143327,330978.1924843326,153729.78348099932,2.2666666666666666,4.0,6.266666666666667,902.7333333333333,3827.133333333333,4729.866666666667,414.1666666666667,5675.433333333333,6089.6,282.76666666666665,566.4,849.1666666666667,63187.9,26527.5,36660.4,37889.4,10708.233333333334,10144.933333333332,3937.4666666666667,507.7,5675.433333333333,920.8333333333334,4754.6,2842.5,973.2666666666667,1125.1,597.8,136.8,84818.5788133333,30037.024143333332,54781.554670000005,48723.03174,14417.61837666666,14433.030410000003,6215.813850000002,1029.04364
2009-12-01,118660.664365042,92793.00573470065,81590.65089599097,11202.35483870968,25867.65863024097,27534.774193548386,44315.16129032258,71849.93548387097,3613.741935483871,39741.06451612903,43354.8064516129,26255.774193548386,63801.67741935484,90057.45161290323,1.64516129032258,16.548387096774192,18.193548387096772,3730.5483870967737,7719.903225806452,11450.451612903225,0.0,0.0,0.0,61136.4838709677,155594.3548387097,216730.8387096774,6800.337238709682,38084.06003548386,44884.39727419354,196795.3928314749,298409.5863798619,343293.4030088943,165734.97347663614,3.5161290322580645,4.064516129032258,7.580645161290323,1157.9354838709678,3854.3225806451615,5012.258064516129,353.35483870967744,5635.645161290323,5989.0,288.5483870967742,575.516129032258,864.0645161290322,62745.16129032258,25585.032258064515,37160.12903225807,36678.22580645161,11013.290322580646,10445.032258064517,4093.967741935484,514.6774193548387,5635.645161290323,919.1612903225806,4716.4838709677415,2749.1290322580644,1020.4193548387096,1131.6129032258063,599.1612903225806,135.5483870967742,84195.20617741934,29083.512593548385,55111.69358387097,47141.82042580646,14897.115548387099,14752.093616129028,6374.466141935483,1030.6036870967741
2010-01-01,121667.9897922716,95666.67345197836,84869.60893584933,10797.06451612903,26001.31634029323,29247.999999999993,45763.290322580644,75011.29032258064,3416.0,40816.06451612903,44232.06451612903,25891.25806451612,64946.06451612903,90837.32258064515,0.0,16.225806451612904,16.225806451612904,3656.354838709678,7449.451612903225,11105.806451612903,0.0,0.0,0.0,62211.61290322582,158991.09677419352,221202.70967741933,6262.72647096774,38380.75388387097,44643.48035483871,204112.963774559,306140.7379681074,350783.1006164944,171517.3831293977,4.0,4.129032258064516,8.129032258064516,1045.5483870967741,3892.7419354838707,4938.290322580645,320.7096774193548,5709.129032258064,6029.8387096774195,292.2258064516129,540.0645161290322,832.2903225806451,63919.32258064516,26030.83870967742,37888.48387096774,36401.58064516129,12018.225806451614,10704.41935483871,4344.548387096775,450.61290322580646,5709.129032258064,936.483870967742,4772.645161290323,2746.2903225806454,1074.8064516129032,1175.2903225806451,589.1612903225806,123.45161290322581,85639.73418064517,29593.729819354834,56046.00436129034,46849.79953225805,16107.302761290326,15175.87279677419,6586.050403225808,920.2828806451611
2010-02-01,119267.748851389,93942.35314017787,83644.46028303502,10297.89285714286,25325.39571121108,30006.499999999993,45256.53571428572,75263.03571428571,4225.892857142855,40133.75,44359.642857142855,27602.392857142855,65933.67857142857,93536.07142857142,0.0,18.0,18.0,3704.892857142857,7416.857142857143,11121.75,0.0,0.0,0.0,65539.67857142861,158758.8214285714,224298.5,5403.577667857142,38632.73822857143,44036.31589642857,203267.1388544636,308012.8531401779,352050.585958035,169104.63885446358,4.0,4.214285714285714,8.214285714285714,795.1785714285714,3934.8214285714284,4730.0,320.9642857142857,5560.714285714285,5881.678571428572,294.60714285714283,580.5357142857143,875.1428571428571,64902.75,27039.535714285714,37863.21428571428,37881.53571428572,11857.07142857143,10312.75,4408.107142857143,443.5,5560.714285714285,893.9642857142857,4666.75,2706.9285714285716,990.4285714285714,1153.0714285714287,593.3571428571429,116.78571428571429,86323.09111428571,30483.134400000006,55839.95671428572,48309.05949642856,15672.13951428572,14754.43921785714,6693.770025000001,893.3468857142856
2010-03-01,120223.7141479968,93297.15030019291,82999.37610664451,10297.77419354839,26926.56384780387,24548.258064516136,45769.58064516129,70317.83870967742,4699.451612903227,39488.3870967742,44187.838709677424,33954.32258064517,67228.3870967742,101182.70967741936,0.0,18.0,18.0,3651.4516129032263,7546.645161290323,11198.09677419355,0.0,0.0,0.0,66853.48387096773,160051.00000000003,226904.48387096776,6379.6605967741925,39200.72712903227,45580.38772580646,197505.0535259994,310014.1180421284,355601.3401518058,168367.60191309615,4.0,4.0,8.0,1029.8064516129032,4047.6129032258063,5077.419354838709,317.9032258064516,5537.064516129032,5854.967741935484,323.51612903225805,617.9677419354839,941.483870967742,66211.80645161291,28392.290322580644,37819.51612903226,39744.77419354839,11607.935483870968,9894.129032258064,4498.548387096775,466.16129032258067,5537.064516129032,884.0,4653.064516129032,2809.935483870968,928.5483870967741,1088.5806451612902,604.0322580645161,106.19354838709677,87598.72969999998,31806.74218387096,55791.987516129026,50598.25198064516,15194.452619354839,14098.635235483871,6831.680867741936,876.3233903225806
2010-04-01,120495.9434073173,92744.27356250865,82390.57356250865,10353.7,27751.66984480868,25289.166666666664,47623.96666666667,72913.13333333333,3890.73333333333,40024.13333333333,43914.86666666666,36162.2,68551.73333333334,104713.93333333333,0.0,17.766666666666666,17.766666666666666,3874.666666666666,7801.866666666667,11676.533333333333,0.0,0.0,0.0,69216.76666666666,164019.46666666667,233236.23333333334,19746.983319999992,39885.34067333332,59632.32399333331,199218.5735625087,315732.27356250864,375393.9192225087,170144.1402291753,4.866666666666666,4.266666666666667,9.133333333333333,4490.333333333333,4156.1,8646.433333333332,307.46666666666664,5568.433333333333,5875.9,323.6,629.9333333333333,953.5333333333333,67534.33333333333,29368.8,38165.53333333333,40801.1,11716.933333333332,9962.833333333334,4574.933333333333,478.6,5568.433333333333,903.3333333333334,4665.1,2848.9,940.1666666666666,1052.5333333333333,622.7333333333333,104.03333333333333,89114.47923333333,32869.60636,56244.87287333335,51841.84083666667,15360.505649999997,14041.865586666661,6988.298333333336,881.7770566666666
