id_provincia_indec,fecha,puestos,masa
22.0,2018-12-01,187327.0,8055923640.0
22.0,2019-01-01,184414.0,6443978594.0
22.0,2019-02-01,185915.0,5782418622.0
22.0,2019-03-01,177014.0,5827161545.0
22.0,2019-04-01,187060.0,6318401205.0
22.0,2019-05-01,187624.0,6534896472.0
22.0,2019-06-01,186405.0,9216572926.0
22.0,2019-07-01,185557.0,6888547894.0
22.0,2019-08-01,186844.0,7241110182.0
22.0,2019-09-01,142993.0,5992635652.0
22.0,2019-10-01,189596.0,7888691656.0
22.0,2019-11-01,186016.0,8060225100.0
22.0,2019-12-01,188713.0,11395645005.0
22.0,2020-01-01,183593.0,8305032938.0
22.0,2020-02-01,186881.0,8394417381.0
22.0,2020-03-01,186042.0,8633715572.0
22.0,2020-04-01,180861.0,8590587150.0
22.0,2020-05-01,179896.0,8617418351.0
22.0,2020-06-01,181808.0,12539471973.0
22.0,2020-07-01,170751.0,8389626814.0
22.0,2020-08-01,182119.0,9098304135.0
22.0,2020-09-01,180107.0,9372592814.0
22.0,2020-10-01,182213.0,9786856215.0
22.0,2020-11-01,178132.0,9826956453.0
22.0,2020-12-01,177604.0,13973297535.0
22.0,2021-01-01,181615.0,10520085988.0
22.0,2021-02-01,182607.0,10710758679.0
22.0,2021-03-01,179570.0,11272074878.0
22.0,2021-04-01,181168.0,11787640036.0
22.0,2021-05-01,182415.0,12033676572.0
22.0,2021-06-01,183542.0,17762895319.0
22.0,2021-07-01,186293.0,13810221196.0
22.0,2021-08-01,188921.0,14534000141.0
22.0,2021-09-01,190669.0,15130117028.0
22.0,2021-10-01,190571.0,16140836553.0
22.0,2021-11-01,192060.0,16892918510.0
22.0,2021-12-01,192122.0,24281759391.0
22.0,2022-01-01,188239.0,17726902930.0
22.0,2022-02-01,193902.0,18117995984.0
22.0,2022-03-01,194493.0,20111875528.0
22.0,2022-04-01,195262.0,20665507311.0
22.0,2022-05-01,196494.0,22963446527.0
22.0,2022-06-01,198014.0,32430168444.0
22.0,2022-07-01,198822.0,25520314743.0
22.0,2022-08-01,198460.0,27293318961.0
22.0,2022-09-01,197953.0,28990311825.0
22.0,2022-10-01,202190.0,31987822897.0
22.0,2022-11-01,203044.0,33851931385.0
26.0,2014-01-01,156232.0,2331335768.0
26.0,2014-02-01,155969.0,2218152764.0
26.0,2014-03-01,155075.0,2354944727.0
26.0,2014-04-01,154172.0,2385243125.0
26.0,2014-05-01,154429.0,2583627748.0
26.0,2014-06-01,155253.0,3462916532.0
26.0,2014-07-01,156003.0,2703217404.0
26.0,2014-08-01,156407.0,2784812301.0
26.0,2014-09-01,158360.0,2899418167.0
26.0,2014-10-01,159286.0,2969675536.0
26.0,2014-11-01,160964.0,2994925391.0
26.0,2014-12-01,161940.0,4206230499.0
26.0,2015-01-01,160949.0,3306589471.0
26.0,2015-02-01,160387.0,3300422279.0
26.0,2015-03-01,160715.0,3302471703.0
26.0,2015-04-01,159505.0,3310782662.0
26.0,2015-05-01,158791.0,3383655399.0
26.0,2015-06-01,159785.0,4744474955.0
26.0,2015-07-01,160595.0,3585628310.0
26.0,2015-08-01,161679.0,3707130257.0
26.0,2015-09-01,162317.0,3787092926.0
26.0,2015-10-01,163225.0,3808890054.0
26.0,2015-11-01,163973.0,3944530024.0
26.0,2015-12-01,163745.0,5357587162.0
26.0,2016-01-01,162229.0,4015898233.0
26.0,2016-02-01,161334.0,4172224916.0
26.0,2016-03-01,160128.0,4124192161.0
26.0,2016-04-01,158458.0,4238859322.0
26.0,2016-05-01,156423.0,4232449118.0
26.0,2016-06-01,157477.0,5812823858.0
26.0,2016-07-01,158178.0,4787218773.0
26.0,2016-08-01,158304.0,4837021934.0
26.0,2016-09-01,158790.0,4762207156.0
26.0,2016-10-01,159142.0,5002568606.0
26.0,2016-11-01,159911.0,5004463984.0
26.0,2016-12-01,161491.0,7058299081.0
26.0,2017-01-01,160344.0,5416465548.0
26.0,2017-02-01,160238.0,5371448370.0
26.0,2017-03-01,156900.0,5188335946.0
26.0,2017-04-01,156884.0,5193248046.0
26.0,2017-05-01,156537.0,5547906632.0
26.0,2017-06-01,157347.0,7660991107.0
26.0,2017-07-01,157578.0,5914122687.0
26.0,2017-08-01,159006.0,5965308443.0
26.0,2017-09-01,159238.0,6037181490.0
26.0,2017-10-01,159913.0,6119817229.0
26.0,2017-11-01,159771.0,6269997028.0
26.0,2017-12-01,161027.0,8607023566.0
26.0,2018-01-01,160054.0,6560612895.0
26.0,2018-02-01,158535.0,6447892027.0
26.0,2018-03-01,158313.0,6389553642.0
26.0,2018-04-01,155077.0,6488393407.0
26.0,2018-05-01,154557.0,6697573725.0
26.0,2018-06-01,154816.0,9020897418.0
26.0,2018-07-01,155558.0,7108964483.0
26.0,2018-08-01,156240.0,7293172794.0
26.0,2018-09-01,156825.0,7493843444.0
26.0,2018-10-01,156660.0,7889498151.0
26.0,2018-11-01,155269.0,8256356512.0
26.0,2018-12-01,157349.0,11438557030.0
26.0,2019-01-01,159096.0,9106363910.0
26.0,2019-02-01,159067.0,9534493063.0
26.0,2019-03-01,157763.0,9649507467.0
26.0,2019-04-01,156190.0,10185403645.0
26.0,2019-05-01,154928.0,10646873230.0
26.0,2019-06-01,156587.0,14379369686.0
26.0,2019-07-01,157665.0,11327474170.0
26.0,2019-08-01,158871.0,11567274995.0
26.0,2019-09-01,158432.0,11598491639.0
26.0,2019-10-01,157818.0,12135297777.0
26.0,2019-11-01,158412.0,12905812381.0
26.0,2019-12-01,160170.0,18159405827.0
26.0,2020-01-01,159191.0,14419570543.0
26.0,2020-02-01,158959.0,14704067489.0
26.0,2020-03-01,157301.0,14224745194.0
26.0,2020-04-01,152775.0,12926060832.0
26.0,2020-05-01,151775.0,13522423693.0
26.0,2020-06-01,151965.0,17822230072.0
26.0,2020-07-01,133482.0,12532823224.0
26.0,2020-08-01,153229.0,15495516087.0
26.0,2020-09-01,153491.0,15216299932.0
26.0,2020-10-01,152300.0,15376532334.0
26.0,2020-11-01,155086.0,16144837722.0
26.0,2020-12-01,156062.0,22351448234.0
26.0,2021-01-01,156142.0,17914526174.0
26.0,2021-02-01,156464.0,17615080407.0
26.0,2021-03-01,155367.0,17465138801.0
26.0,2021-04-01,152456.0,18264813307.0
26.0,2021-05-01,152119.0,18343284636.0
26.0,2021-06-01,154925.0,26216631072.0
26.0,2021-07-01,155513.0,20645434068.0
26.0,2021-08-01,156205.0,21205675678.0
26.0,2021-09-01,156360.0,21974767999.0
26.0,2021-10-01,153057.0,22008967237.0
26.0,2021-11-01,158170.0,23322635925.0
26.0,2021-12-01,156283.0,34026859874.0
26.0,2022-01-01,159847.0,26346502016.0
26.0,2022-02-01,159439.0,27358747716.0
26.0,2022-03-01,158961.0,29330912778.0
26.0,2022-04-01,156641.0,31901746201.0
26.0,2022-05-01,156311.0,32768179160.0
26.0,2022-06-01,159019.0,47005963237.0
26.0,2022-07-01,160066.0,37796295406.0
26.0,2022-08-01,160744.0,40259859684.0
26.0,2022-09-01,160496.0,42642140481.0
26.0,2022-10-01,158565.0,43267858774.0
26.0,2022-11-01,161529.0,47870502377.0
30.0,2014-01-01,273407.0,2248772991.0
30.0,2014-02-01,272614.0,2173594009.0
30.0,2014-03-01,272591.0,2339591858.0
30.0,2014-04-01,273328.0,2471806437.0
30.0,2014-05-01,274001.0,2486864645.0
30.0,2014-06-01,274892.0,3455783350.0
30.0,2014-07-01,275493.0,2811941808.0
30.0,2014-08-01,276687.0,2703056060.0
30.0,2014-09-01,279758.0,2781180115.0
30.0,2014-10-01,284441.0,2847068807.0
30.0,2014-11-01,283345.0,2888841455.0
30.0,2014-12-01,279553.0,4211708252.0
30.0,2015-01-01,277261.0,3063894005.0
30.0,2015-02-01,277535.0,2938729426.0
30.0,2015-03-01,277361.0,3129194918.0
30.0,2015-04-01,277204.0,3251433614.0
30.0,2015-05-01,278500.0,3348718930.0
30.0,2015-06-01,279968.0,4758879821.0
30.0,2015-07-01,281114.0,3902619829.0
30.0,2015-08-01,284386.0,3689453396.0
30.0,2015-09-01,285223.0,3785186979.0
30.0,2015-10-01,288809.0,3801119056.0
30.0,2015-11-01,287859.0,3920448426.0
30.0,2015-12-01,282946.0,5630758351.0
30.0,2016-01-01,277873.0,4060994240.0
30.0,2016-02-01,277480.0,3972208414.0
30.0,2016-03-01,277561.0,4319693777.0
30.0,2016-04-01,277199.0,4448045958.0
30.0,2016-05-01,277586.0,4525491040.0
30.0,2016-06-01,278811.0,6538475219.0
30.0,2016-07-01,278181.0,4919074146.0
30.0,2016-08-01,281254.0,5030931902.0
30.0,2016-09-01,283586.0,5098060978.0
30.0,2016-10-01,289001.0,5207882606.0
30.0,2016-11-01,286509.0,5347857727.0
30.0,2016-12-01,282409.0,7804050185.0
30.0,2017-01-01,280317.0,5693391734.0
30.0,2017-02-01,280437.0,5442936321.0
30.0,2017-03-01,277345.0,5609539452.0
30.0,2017-04-01,279381.0,5714703144.0
30.0,2017-05-01,280465.0,5943345980.0
30.0,2017-06-01,279558.0,8132294792.0
30.0,2017-07-01,281046.0,6511662228.0
30.0,2017-08-01,283924.0,6430995229.0
30.0,2017-09-01,287242.0,6511073951.0
30.0,2017-10-01,291059.0,6723941298.0
30.0,2017-11-01,287720.0,6765683565.0
30.0,2017-12-01,284042.0,9713354683.0
30.0,2018-01-01,283304.0,7162604872.0
30.0,2018-02-01,283966.0,6845187265.0
30.0,2018-03-01,280535.0,6963637392.0
30.0,2018-04-01,281674.0,7447643805.0
30.0,2018-05-01,281133.0,7451823411.0
30.0,2018-06-01,281826.0,10684262968.0
30.0,2018-07-01,280914.0,7908636098.0
30.0,2018-08-01,281815.0,7985315234.0
30.0,2018-09-01,282147.0,8205870262.0
30.0,2018-10-01,288880.0,8513703217.0
30.0,2018-11-01,286990.0,8772388050.0
30.0,2018-12-01,281316.0,12959004663.0
30.0,2019-01-01,280542.0,9603314541.0
30.0,2019-02-01,280863.0,9247835270.0
30.0,2019-03-01,278163.0,9878728133.0
30.0,2019-04-01,279365.0,9990762009.0
30.0,2019-05-01,279296.0,10746900724.0
30.0,2019-06-01,280731.0,15441537792.0
30.0,2019-07-01,279132.0,11571111383.0
30.0,2019-08-01,281470.0,11825244083.0
30.0,2019-09-01,281912.0,11910052041.0
30.0,2019-10-01,286918.0,12477004529.0
30.0,2019-11-01,284880.0,12919354684.0
30.0,2019-12-01,280019.0,18703250418.0
30.0,2020-01-01,276650.0,13892996407.0
30.0,2020-02-01,277412.0,14236052598.0
30.0,2020-03-01,275325.0,14449601632.0
30.0,2020-04-01,272277.0,14088829840.0
30.0,2020-05-01,271033.0,14127251702.0
30.0,2020-06-01,273357.0,20601489066.0
30.0,2020-07-01,270648.0,14745012214.0
30.0,2020-08-01,272322.0,14890696410.0
30.0,2020-09-01,274639.0,14995531234.0
30.0,2020-10-01,277353.0,16019311093.0
30.0,2020-11-01,276154.0,16417134146.0
30.0,2020-12-01,274644.0,24033955145.0
30.0,2021-01-01,274192.0,17745746294.0
30.0,2021-02-01,274789.0,18571986461.0
30.0,2021-03-01,276155.0,19288325963.0
30.0,2021-04-01,276941.0,19810210901.0
30.0,2021-05-01,278185.0,20836276943.0
30.0,2021-06-01,279537.0,30394483804.0
30.0,2021-07-01,280003.0,22716721328.0
30.0,2021-08-01,281978.0,23155570510.0
30.0,2021-09-01,287383.0,24664089741.0
30.0,2021-10-01,286793.0,25929533656.0
30.0,2021-11-01,287631.0,26820977896.0
30.0,2021-12-01,285826.0,39716546800.0
30.0,2022-01-01,284661.0,29677644738.0
30.0,2022-02-01,286140.0,30124353496.0
30.0,2022-03-01,284248.0,32977799299.0
30.0,2022-04-01,284310.0,34262467207.0
30.0,2022-05-01,285399.0,36802974732.0
30.0,2022-06-01,287015.0,53607372853.0
30.0,2022-07-01,287139.0,39912656199.0
30.0,2022-08-01,289181.0,44261625279.0
30.0,2022-09-01,289967.0,47613223097.0
30.0,2022-10-01,290434.0,49462816413.0
30.0,2022-11-01,292343.0,54671754733.0
34.0,2014-01-01,86681.0,697538173.0
34.0,2014-02-01,86852.0,672329034.0
34.0,2014-03-01,87649.0,692919000.0
34.0,2014-04-01,87448.0,835465211.0
34.0,2014-05-01,87622.0,806184315.0
34.0,2014-06-01,88719.0,1146663448.0
34.0,2014-07-01,88194.0,866711227.0
34.0,2014-08-01,88498.0,873904050.0
34.0,2014-09-01,90638.0,897536448.0
34.0,2014-10-01,89686.0,910350658.0
34.0,2014-11-01,89202.0,899052788.0
34.0,2014-12-01,91983.0,1350777588.0
34.0,2015-01-01,89859.0,956061487.0
34.0,2015-02-01,90147.0,937135068.0
34.0,2015-03-01,91410.0,1039981135.0
34.0,2015-04-01,91037.0,1053118642.0
34.0,2015-05-01,92172.0,1090307910.0
34.0,2015-06-01,92348.0,1584990331.0
34.0,2015-07-01,92945.0,1211668560.0
34.0,2015-08-01,93859.0,1236699542.0
34.0,2015-09-01,94304.0,1277565110.0
34.0,2015-10-01,94401.0,1293174356.0
34.0,2015-11-01,94638.0,1303650815.0
34.0,2015-12-01,93062.0,1816833516.0
34.0,2016-01-01,91522.0,1315757879.0
34.0,2016-02-01,91727.0,1308455864.0
34.0,2016-03-01,90628.0,1434215124.0
34.0,2016-04-01,90644.0,1454558885.0
34.0,2016-05-01,92663.0,1519607427.0
34.0,2016-06-01,93300.0,2169810265.0
34.0,2016-07-01,92696.0,1633710351.0
34.0,2016-08-01,92670.0,1716262842.0
34.0,2016-09-01,92409.0,1657351027.0
34.0,2016-10-01,92177.0,1721960975.0
34.0,2016-11-01,92766.0,1759237004.0
34.0,2016-12-01,92846.0,2468961228.0
34.0,2017-01-01,93085.0,1874160688.0
34.0,2017-02-01,91883.0,1749070059.0
34.0,2017-03-01,92599.0,1774425176.0
34.0,2017-04-01,93034.0,2076333826.0
34.0,2017-05-01,93199.0,2004142554.0
34.0,2017-06-01,92645.0,2777571582.0
34.0,2017-07-01,93352.0,2128734468.0
34.0,2017-08-01,93675.0,2138189401.0
34.0,2017-09-01,93686.0,2186701930.0
34.0,2017-10-01,93085.0,2276071159.0
34.0,2017-11-01,92978.0,2226681344.0
34.0,2017-12-01,93488.0,3139284567.0
34.0,2018-01-01,91840.0,2311151210.0
34.0,2018-02-01,92056.0,2226346014.0
34.0,2018-03-01,92800.0,2357417233.0
34.0,2018-04-01,87968.0,2314167296.0
34.0,2018-05-01,93470.0,2494835390.0
34.0,2018-06-01,95512.0,3526447481.0
34.0,2018-07-01,93034.0,2579590998.0
34.0,2018-08-01,92751.0,2712436809.0
34.0,2018-09-01,91807.0,2659355335.0
34.0,2018-10-01,91651.0,2755553930.0
34.0,2018-11-01,91891.0,2821119743.0
34.0,2018-12-01,75501.0,3363293620.0
34.0,2019-01-01,90836.0,2910537273.0
34.0,2019-02-01,91484.0,2889238097.0
34.0,2019-03-01,91351.0,3165848527.0
34.0,2019-04-01,91923.0,3311494023.0
34.0,2019-05-01,92625.0,3409403297.0
34.0,2019-06-01,91742.0,5009780012.0
34.0,2019-07-01,92386.0,3867466706.0
34.0,2019-08-01,92878.0,3850188783.0
34.0,2019-09-01,92281.0,3991883652.0
34.0,2019-10-01,93191.0,4128527116.0
34.0,2019-11-01,91797.0,4104900795.0
34.0,2019-12-01,91219.0,5664642752.0
34.0,2020-01-01,90804.0,4216264199.0
34.0,2020-02-01,91309.0,4232545255.0
34.0,2020-03-01,92463.0,4480417051.0
34.0,2020-04-01,91396.0,4536906478.0
34.0,2020-05-01,90581.0,4539397259.0
34.0,2020-06-01,90613.0,6365072218.0
34.0,2020-07-01,90435.0,4677281779.0
34.0,2020-08-01,90810.0,4947991475.0
34.0,2020-09-01,91022.0,4906178533.0
34.0,2020-10-01,90857.0,5101817640.0
34.0,2020-11-01,90292.0,5212566986.0
34.0,2020-12-01,91075.0,7940622389.0
34.0,2021-01-01,89728.0,5076784009.0
34.0,2021-02-01,91908.0,5687732779.0
34.0,2021-03-01,92139.0,6168349882.0
34.0,2021-04-01,92192.0,6798455640.0
34.0,2021-05-01,92140.0,6525249936.0
34.0,2021-06-01,93424.0,9467162261.0
34.0,2021-07-01,94139.0,7591302208.0
34.0,2021-08-01,94495.0,7741260232.0
34.0,2021-09-01,95611.0,8181522652.0
34.0,2021-10-01,94903.0,8516639765.0
34.0,2021-11-01,96823.0,9284536623.0
34.0,2021-12-01,96923.0,12618501791.0
34.0,2022-01-01,94593.0,8606385033.0
34.0,2022-02-01,96572.0,9402005251.0
34.0,2022-03-01,97883.0,10679569552.0
34.0,2022-04-01,98238.0,11277790468.0
34.0,2022-05-01,99727.0,11872607968.0
34.0,2022-06-01,99902.0,17723336602.0
34.0,2022-07-01,100890.0,14095121730.0
34.0,2022-08-01,100831.0,14739992808.0
34.0,2022-09-01,100825.0,15659692149.0
34.0,2022-10-01,101090.0,16834832791.0
34.0,2022-11-01,102453.0,18436123889.0
38.0,2014-01-01,147667.0,1058975328.0
38.0,2014-02-01,148722.0,1036744427.0
38.0,2014-03-01,147015.0,1125907202.0
38.0,2014-04-01,137490.0,1120050267.0
38.0,2014-05-01,139808.0,1138578790.0
38.0,2014-06-01,142736.0,1744316843.0
38.0,2014-07-01,143003.0,1250158900.0
38.0,2014-08-01,144825.0,1322393827.0
38.0,2014-09-01,147673.0,1319582726.0
38.0,2014-10-01,149681.0,1362560482.0
38.0,2014-11-01,151509.0,1405777808.0
38.0,2014-12-01,154766.0,2106438566.0
38.0,2015-01-01,154750.0,1426210828.0
38.0,2015-02-01,155978.0,1429842775.0
38.0,2015-03-01,154229.0,1539297195.0
38.0,2015-04-01,147178.0,1529293051.0
38.0,2015-05-01,148731.0,1575997249.0
38.0,2015-06-01,149847.0,2388990339.0
38.0,2015-07-01,150104.0,1753057138.0
38.0,2015-08-01,152115.0,1802151769.0
38.0,2015-09-01,153594.0,1823401513.0
38.0,2015-10-01,155562.0,1872731594.0
38.0,2015-11-01,157021.0,1925150438.0
38.0,2015-12-01,158717.0,2789946062.0
38.0,2016-01-01,158856.0,1924993143.0
38.0,2016-02-01,160523.0,1938894102.0
38.0,2016-03-01,158077.0,2099336942.0
38.0,2016-04-01,148351.0,2101793678.0
38.0,2016-05-01,148854.0,2161319172.0
38.0,2016-06-01,151915.0,3169713195.0
38.0,2016-07-01,151294.0,2358288580.0
38.0,2016-08-01,153385.0,2474350152.0
38.0,2016-09-01,154489.0,2430755221.0
38.0,2016-10-01,157155.0,2541317950.0
38.0,2016-11-01,158783.0,2624788819.0
38.0,2016-12-01,163440.0,3900883644.0
38.0,2017-01-01,163228.0,2769871762.0
38.0,2017-02-01,163991.0,2702868675.0
38.0,2017-03-01,163218.0,2790133981.0
38.0,2017-04-01,152422.0,2720731852.0
38.0,2017-05-01,152114.0,2763587889.0
38.0,2017-06-01,155470.0,4102385634.0
38.0,2017-07-01,153726.0,2971842934.0
38.0,2017-08-01,157438.0,3054436404.0
38.0,2017-09-01,159067.0,3097742232.0
38.0,2017-10-01,160935.0,3318438062.0
38.0,2017-11-01,163091.0,3353047792.0
38.0,2017-12-01,167197.0,4825376535.0
38.0,2018-01-01,165983.0,3458516105.0
38.0,2018-02-01,166127.0,3391579728.0
38.0,2018-03-01,163775.0,3436961858.0
38.0,2018-04-01,155408.0,3360582367.0
38.0,2018-05-01,155476.0,3411401632.0
38.0,2018-06-01,157862.0,5053507804.0
38.0,2018-07-01,156485.0,3615359508.0
38.0,2018-08-01,158519.0,3792890536.0
38.0,2018-09-01,159590.0,3852708457.0
38.0,2018-10-01,160975.0,3987091473.0
38.0,2018-11-01,163743.0,4114841653.0
38.0,2018-12-01,166641.0,6174130155.0
38.0,2019-01-01,165460.0,4530247092.0
38.0,2019-02-01,166819.0,4431199765.0
38.0,2019-03-01,162683.0,4581162553.0
38.0,2019-04-01,155804.0,4561571166.0
38.0,2019-05-01,155624.0,4874386220.0
38.0,2019-06-01,157653.0,7238165731.0
38.0,2019-07-01,156304.0,5135816854.0
38.0,2019-08-01,158334.0,5417822721.0
38.0,2019-09-01,158521.0,5574051833.0
38.0,2019-10-01,160338.0,6012664774.0
38.0,2019-11-01,161367.0,6198479098.0
38.0,2019-12-01,163831.0,8863600017.0
38.0,2020-01-01,162282.0,6552494036.0
38.0,2020-02-01,163501.0,6548567104.0
38.0,2020-03-01,158181.0,6294135164.0
38.0,2020-04-01,152493.0,6023096212.0
38.0,2020-05-01,151998.0,6102442377.0
38.0,2020-06-01,153521.0,8991636662.0
38.0,2020-07-01,152755.0,6463169714.0
38.0,2020-08-01,154302.0,6505206574.0
38.0,2020-09-01,157085.0,6914302234.0
38.0,2020-10-01,157258.0,7228319322.0
38.0,2020-11-01,159142.0,7657049413.0
38.0,2020-12-01,162094.0,11568863078.0
38.0,2021-01-01,161373.0,8458481187.0
38.0,2021-02-01,161400.0,9723859164.0
38.0,2021-03-01,159442.0,8705110906.0
38.0,2021-04-01,157490.0,8974726516.0
38.0,2021-05-01,158083.0,9169719313.0
38.0,2021-06-01,161353.0,13902744448.0
38.0,2021-07-01,160004.0,10129924840.0
38.0,2021-08-01,161576.0,10425751339.0
38.0,2021-09-01,163680.0,11207066375.0
38.0,2021-10-01,163888.0,11716610255.0
38.0,2021-11-01,165954.0,12169668003.0
38.0,2021-12-01,168116.0,18066058719.0
38.0,2022-01-01,166784.0,13261993915.0
38.0,2022-02-01,168802.0,13308690764.0
38.0,2022-03-01,167681.0,14334570580.0
38.0,2022-04-01,162101.0,14216219690.0
38.0,2022-05-01,162347.0,15293110018.0
38.0,2022-06-01,164404.0,22832261382.0
38.0,2022-07-01,163134.0,17439370590.0
38.0,2022-08-01,165481.0,18995752954.0
38.0,2022-09-01,166920.0,20273143467.0
38.0,2022-10-01,167312.0,21624536435.0
38.0,2022-11-01,168565.0,23606955472.0
42.0,2014-01-01,71759.0,757805054.0
42.0,2014-02-01,71335.0,710208536.0
42.0,2014-03-01,71059.0,765062436.0
42.0,2014-04-01,71079.0,776321958.0
42.0,2014-05-01,71372.0,812991721.0
42.0,2014-06-01,71998.0,1154007200.0
42.0,2014-07-01,72085.0,856233762.0
42.0,2014-08-01,71954.0,862485997.0
42.0,2014-09-01,72471.0,894144675.0
42.0,2014-10-01,72573.0,894426792.0
42.0,2014-11-01,72831.0,961801862.0
42.0,2014-12-01,73251.0,1332270133.0
42.0,2015-01-01,72750.0,1014225556.0
42.0,2015-02-01,72427.0,968132863.0
42.0,2015-03-01,72363.0,1022949697.0
42.0,2015-04-01,72803.0,1008231213.0
42.0,2015-05-01,73346.0,1081975672.0
42.0,2015-06-01,73773.0,1599181942.0
42.0,2015-07-01,73933.0,1128197282.0
42.0,2015-08-01,73846.0,1164846142.0
42.0,2015-09-01,74352.0,1194661566.0
42.0,2015-10-01,74500.0,1204685707.0
42.0,2015-11-01,74625.0,1223588796.0
42.0,2015-12-01,74805.0,1762119211.0
42.0,2016-01-01,74218.0,1384156583.0
42.0,2016-02-01,74096.0,1295582093.0
42.0,2016-03-01,73943.0,1406321112.0
42.0,2016-04-01,74084.0,1418859443.0
42.0,2016-05-01,74227.0,1516438706.0
42.0,2016-06-01,74501.0,2061356810.0
42.0,2016-07-01,74393.0,1554602543.0
42.0,2016-08-01,74862.0,1560096006.0
42.0,2016-09-01,75281.0,1646192733.0
42.0,2016-10-01,75792.0,1685685150.0
42.0,2016-11-01,76290.0,1693922669.0
42.0,2016-12-01,76277.0,2450550605.0
42.0,2017-01-01,75391.0,1868220289.0
42.0,2017-02-01,75212.0,1796368135.0
42.0,2017-03-01,74922.0,1785873654.0
42.0,2017-04-01,74696.0,1825350811.0
42.0,2017-05-01,75005.0,1893577767.0
42.0,2017-06-01,75137.0,2695262256.0
42.0,2017-07-01,75218.0,1950505430.0
42.0,2017-08-01,75561.0,2012390391.0
42.0,2017-09-01,75836.0,2042385462.0
42.0,2017-10-01,76104.0,2095640685.0
42.0,2017-11-01,76116.0,2101114168.0
42.0,2017-12-01,76146.0,3071167313.0
42.0,2018-01-01,75593.0,2337916389.0
42.0,2018-02-01,75242.0,2271937975.0
42.0,2018-03-01,75115.0,2280161808.0
42.0,2018-04-01,75381.0,2325850496.0
42.0,2018-05-01,75789.0,2395563238.0
42.0,2018-06-01,75762.0,3377681691.0
42.0,2018-07-01,75558.0,2458213887.0
42.0,2018-08-01,75676.0,2457597751.0
42.0,2018-09-01,75484.0,2720157614.0
42.0,2018-10-01,75315.0,2669135152.0
42.0,2018-11-01,75315.0,2882448859.0
42.0,2018-12-01,75322.0,4145741588.0
42.0,2019-01-01,74726.0,3215884810.0
42.0,2019-02-01,74757.0,3223592802.0
42.0,2019-03-01,73734.0,3311726035.0
42.0,2019-04-01,74086.0,3320733811.0
42.0,2019-05-01,74388.0,3439181682.0
42.0,2019-06-01,74755.0,4968178363.0
42.0,2019-07-01,74701.0,3642773851.0
42.0,2019-08-01,74971.0,3771240236.0
42.0,2019-09-01,74406.0,3929693623.0
42.0,2019-10-01,74769.0,4167134956.0
42.0,2019-11-01,74695.0,4215308969.0
42.0,2019-12-01,75031.0,6081379661.0
42.0,2020-01-01,73703.0,4856144526.0
42.0,2020-02-01,73501.0,4782488708.0
42.0,2020-03-01,73604.0,4664630553.0
42.0,2020-04-01,72565.0,4520386875.0
42.0,2020-05-01,72673.0,4623922825.0
42.0,2020-06-01,72820.0,6661253130.0
42.0,2020-07-01,72719.0,4971517100.0
42.0,2020-08-01,72805.0,4940515654.0
42.0,2020-09-01,73319.0,5104162034.0
42.0,2020-10-01,73305.0,5375701307.0
42.0,2020-11-01,73699.0,5522813035.0
42.0,2020-12-01,73891.0,8095306655.0
42.0,2021-01-01,73525.0,6224619726.0
42.0,2021-02-01,73849.0,6375839451.0
42.0,2021-03-01,73573.0,6614336645.0
42.0,2021-04-01,74057.0,6812405517.0
42.0,2021-05-01,74372.0,6858788568.0
42.0,2021-06-01,74960.0,9983676124.0
42.0,2021-07-01,75015.0,7476679603.0
42.0,2021-08-01,75182.0,7651193411.0
42.0,2021-09-01,76909.0,8135864274.0
42.0,2021-10-01,75813.0,8324174640.0
42.0,2021-11-01,76598.0,8741763234.0
42.0,2021-12-01,76405.0,12734874528.0
42.0,2022-01-01,75304.0,9880559060.0
42.0,2022-02-01,75527.0,9788667721.0
42.0,2022-03-01,77207.0,10753498714.0
42.0,2022-04-01,75930.0,10749917524.0
42.0,2022-05-01,76929.0,11489541277.0
42.0,2022-06-01,76964.0,16706772056.0
42.0,2022-07-01,77277.0,12854933493.0
42.0,2022-08-01,77349.0,13954938309.0
42.0,2022-09-01,78887.0,14977284900.0
42.0,2022-10-01,77750.0,15585574188.0
42.0,2022-11-01,56013.0,11816129779.0
46.0,2014-01-01,79194.0,537349097.0
46.0,2014-02-01,80050.0,534267096.0
46.0,2014-03-01,80692.0,545556977.0
46.0,2014-04-01,80385.0,566396546.0
46.0,2014-05-01,79749.0,574774768.0
46.0,2014-06-01,80907.0,844197289.0
46.0,2014-07-01,80406.0,621548694.0
46.0,2014-08-01,80583.0,606009316.0
46.0,2014-09-01,80373.0,630968608.0
46.0,2014-10-01,81412.0,655059210.0
46.0,2014-11-01,81471.0,651023954.0
46.0,2014-12-01,81357.0,976635398.0
46.0,2015-01-01,80976.0,667449108.0
46.0,2015-02-01,83721.0,700505851.0
46.0,2015-03-01,84215.0,725281883.0
46.0,2015-04-01,83566.0,730749016.0
46.0,2015-05-01,83415.0,754694018.0
46.0,2015-06-01,83850.0,1173450994.0
46.0,2015-07-01,83385.0,836391961.0
46.0,2015-08-01,83213.0,854125889.0
46.0,2015-09-01,83033.0,885479804.0
46.0,2015-10-01,83697.0,896212044.0
46.0,2015-11-01,83864.0,919426462.0
46.0,2015-12-01,83650.0,1363641907.0
46.0,2016-01-01,82374.0,929852115.0
46.0,2016-02-01,84810.0,949771316.0
